rule,ic_family,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index
9,bernoulli_050,0.41034671768604086,0.4049072265625,0.974368731431059,0.0,0.0,0.0,0.0,0.0,258.0625,260.0,1.0,1.8037599137733942,1.0,0.6224365234375,1.015625,0.479736328125,-0.0294189453125,0.0,1.0,0.41034671768604086,0.5896532823139591,42.797965627545125,0.0,0.0,0.0,0.0,0.974368731431059,0.354736328125,0.645263671875,0.4385181931544593,0.34660865040333394
9,bernoulli_025,0.4120281531189202,0.40869140625,0.9750400799154681,0.0,0.0,0.0,0.0,0.0,257.9375,260.0,1.0,1.829906832785507,1.0,0.60052490234375,1.015625,0.47589111328125,-0.030029296875,0.0,1.0,0.4120281531189202,0.5879718468810797,39.642472463347,0.0,0.0,0.0,0.0,0.9750400799154681,0.34716796875,0.65283203125,0.4306385778059858,0.3395501379026747
9,single_seed,0.49420902237354086,0.015625,0.13728251671407912,0.0,0.0,0.0,0.0,0.0,128.0,128.0,1.0,0.9999566519593042,1.0,0.96875,0.5,0.03125,-0.0625,0.0,1.0,0.49420902237354086,0.5057909776264591,2.0813008086763167,0.0,0.0,0.0,0.0,0.13728251671407912,0.015625,0.984375,0.5076923076923077,0.01562431206239839
9,two_cell_seed,0.4942242217898833,0.015625,0.13682124808798282,0.0,0.0,0.0,0.0,0.0,128.0,128.0,1.0,1.0575641311802753,1.0,0.96875,0.5,0.03125,-0.0625,0.0,1.0,0.4942242217898833,0.5057757782101167,2.0813008086763167,0.0,0.0,0.0,0.0,0.13682124808798282,0.015625,0.984375,0.5076923076923077,0.01562431206239839
9,short_random_block,0.4900306078246595,0.04412841796875,0.28937394656437854,0.0,0.0,0.0,0.0,0.0,123.75,132.0,1.0,2.07717601588012,1.0,0.9117431640625,0.515625,0.0882568359375,-0.0625,0.0,1.0,0.4900306078246595,0.5099693921753405,2.2320595340071354,0.0,0.0,0.0,0.0,0.28937394656437854,0.03271484375,0.96728515625,0.38491595443819004,0.03270728116230148
9,periodic_perturbation,0.498008876459144,0.978515625,0.12154956514712131,0.0,0.0,0.5,0.0,0.5,128.0,252.0,1.0,0.05518279735709544,0.5,0.95703125,0.984375,0.04296875,-0.0625,1.0,0.5,0.498008876459144,0.5019911235408561,1.0397830774423378,0.0,0.5,0.5,0.175,0.12154956514712131,0.0078125,0.9921875,0.017243376778260502,0.007812328015599597
10,bernoulli_050,0.25203790924428504,0.25103759765625,0.8127497515849398,0.0,0.0,0.0,0.0,0.0,259.8125,260.0,1.0,0.980161707450692,1.0,0.6641845703125,1.015625,0.3787841796875,-0.039306640625,0.0,1.0,0.25203790924428504,0.747962090755715,65.87680153806299,0.0,0.0,0.0,0.0,0.8127497515849398,0.3740234375,0.6259765625,0.7423736049212566,0.303718401242769
10,bernoulli_025,0.1855440251094358,0.185302734375,0.6903078541261225,0.0,0.0,0.0,0.0,0.0,257.625,260.0,1.0,0.7988015362969341,1.0,0.733154296875,1.015625,0.296630859375,-0.033203125,0.0,1.0,0.1855440251094358,0.8144559748905642,54.2766531731649,0.0,0.0,0.0,0.0,0.6903078541261225,0.30029296875,0.69970703125,0.8112416793293185,0.2071606325668396
10,single_seed,0.00390625,0.00390625,0.036874506253871994,0.0,0.0,0.0,0.0,0.0,132.0,132.0,1.0,-0.0,1.0,0.9921875,0.515625,0.0078125,-0.0625,0.0,1.0,0.00390625,0.99609375,999999999.9999999,0.0,0.0,1.0,0.35,0.036874506253871994,0.0078125,0.9921875,1.0,0.00028808208010837485
10,two_cell_seed,0.0078125,0.0078125,0.06591441234324168,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,-0.0,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.0078125,0.9921875,999999999.9999999,0.0,0.0,1.0,0.35,0.06591441234324168,0.0078125,0.9921875,0.5,0.0005149563464315757
10,short_random_block,0.01904225627735895,0.01898193359375,0.13428207633093145,0.0,0.0,0.0,0.0,0.0,124.5,132.0,1.0,0.9987034173935105,1.0,0.9620361328125,0.515625,0.0379638671875,-0.0625,0.0,1.0,0.01904225627735895,0.9809577437226411,148.6814805928129,0.0,0.0,0.046875,0.016406249999999997,0.13428207633093145,0.0277099609375,0.9722900390625,0.733836395975819,0.0037124080915546622
10,periodic_perturbation,0.009725251550340467,0.0078125,0.06954881529907925,0.0,0.0,0.0,0.0,0.0,131.0625,136.0,1.0,0.032028655788063014,1.0,0.984375,0.53125,0.015625,-0.0625,0.0,1.0,0.009725251550340467,0.9902747484496596,999999999.9999999,0.0,0.0,1.0,0.35,0.06954881529907925,0.015625,0.984375,0.9998993738819322,0.0010299126928631514
11,bernoulli_050,0.4993224385183609,0.54693603515625,0.9912152740267783,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,1.9608681807904575,1.0,0.576416015625,1.015625,0.4971923828125,-0.0284423828125,0.0,1.0,0.4993224385183609,0.5006775614816391,18.325933721555064,0.0,0.0,0.0,0.0,0.9912152740267783,0.3712158203125,0.6287841796875,0.3431968471378315,0.3712158203125
11,bernoulli_025,0.4987740720756323,0.3709716796875,0.9463415000755744,0.0,0.0,0.0,0.0,0.0,259.9375,260.0,2.0,1.3227507285053182,1.0,0.588134765625,1.015625,0.464599609375,-0.03662109375,0.0,1.0,0.4987740720756323,0.5012259279243677,7.435532569758396,0.0,0.0,0.0,0.0,0.9463415000755744,0.2984619140625,0.7015380859375,0.4091028049593527,0.2984619140625
11,single_seed,0.49806967412451364,0.0078125,0.06580141659970327,0.0,0.0,0.0,0.0,0.0,128.0,128.0,2.0,0.11467550533614673,1.0,0.984375,0.5,0.015625,-0.0625,0.0,1.0,0.49806967412451364,0.5019303258754864,2.03174602761804,0.0,0.0,1.0,0.35,0.06580141659970327,0.0078125,0.9921875,0.5076923076923077,0.0078125
11,two_cell_seed,0.498084873540856,0.0078125,0.06591441234324168,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,-0.0,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.498084873540856,0.5019151264591439,2.03174602761804,0.0,0.0,1.0,0.35,0.06591441234324168,0.0078125,0.9921875,0.5,0.0078125
11,short_random_block,0.498150658514713,0.03558349609375,0.21850609666733348,0.0,0.0,0.0,0.0,0.0,123.9375,132.0,2.0,1.8706746867505877,1.0,0.9288330078125,0.515625,0.0711669921875,-0.0625,0.0,1.0,0.498150658514713,0.5018493414852869,2.1525255903201326,0.0,0.0,0.0,0.0,0.21850609666733348,0.0240478515625,0.9759521484375,0.35501656730022113,0.0240478515625
11,periodic_perturbation,0.4999662762949903,0.984375,0.1193588116227744,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.9559567006872318,1.0,0.96875,1.015625,0.03125,-0.0625,0.0,1.0,0.4999662762949903,0.5000337237050096,2.064516124770031,0.0,0.0,0.0,0.0,0.1193588116227744,0.015625,0.984375,0.019198646960274866,0.015625
18,bernoulli_050,0.25799014317850194,0.2542724609375,0.8208506605197248,0.0,0.0,0.0,0.0,0.0,75.625,172.0,1.0,0.2582464165892833,1.0,0.7274169921875,0.671875,0.3043212890625,-0.008544921875,0.0,1.0,0.25799014317850194,0.7420098568214981,44.347502729243395,0.0,0.0,0.0,0.0,0.8208506605197248,0.4989013671875,0.5010986328125,0.9632769622798546,0.40790468668357527
18,bernoulli_025,0.25771180386673154,0.25390625,0.821287002644506,0.0,0.0,0.0,0.0,0.0,73.25,180.0,1.0,0.21549903247280722,1.0,0.72705078125,0.703125,0.3045654296875,-0.01171875,0.0,1.0,0.25771180386673154,0.7422881961332685,44.52670081269439,0.0,0.0,0.0,0.0,0.821287002644506,0.4984130859375,0.5015869140625,0.9675176345173458,0.40815814122785454
18,single_seed,0.03324112354085603,0.0,0.15508726007910945,1.0,1.0,0.0,1.0,1.0,128.0,128.0,1.0,-0.0,1.0,1.0,0.5,0.0,-0.0625,1.0,0.0,0.03324112354085603,0.9667588764591439,0.0,1.0,1.0,1.0,1.0,0.15508726007910945,0.0,1.0,0.49230769230769234,0.0
18,two_cell_seed,0.06657344357976654,0.015625,0.3108523212353652,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.021291562180063846,1.0,0.9765625,1.015625,0.0234375,-0.0625,0.0,1.0,0.06657344357976654,0.9334265564202334,11.951497897490471,0.0,0.0,0.0,0.0,0.3108523212353652,0.0234375,0.9765625,0.9884615384615385,0.010140874009030786
18,short_random_block,0.10006227010882782,0.0753173828125,0.40220115606558915,0.4375,0.4375,0.0,0.4375,0.4375,154.6875,260.0,1.0,0.051059560687326914,1.0,0.8758544921875,1.015625,0.129150390625,-0.047119140625,0.0,0.5625,0.10006227010882782,0.8999377298911722,5.705455088809123,0.4375,0.4375,0.09375,0.31718749999999996,0.40220115606558915,0.149169921875,0.850830078125,0.7997548682068368,0.05105322905047407
18,periodic_perturbation,0.030673372142509727,0.0,0.12192269995352062,1.0,1.0,0.0,1.0,1.0,67.9375,136.0,1.0,0.02207495343780496,0.484375,0.87890625,0.53125,0.12109375,-0.0625,1.0,0.0,0.030673372142509727,0.9693266278574902,0.0,1.0,1.0,0.515625,0.83046875,0.12192269995352062,0.0,1.0,0.2611750894454383,0.0
6,bernoulli_050,0.2453169173303745,0.24853515625,0.7998742826699455,0.0,0.0,0.0,0.0,0.0,259.1875,260.0,2.0,1.0548733353396929,1.0,0.672607421875,1.015625,0.38134765625,-0.037109375,0.0,1.0,0.2453169173303745,0.7546830826696255,35.72730746118838,0.0,0.0,0.0,0.0,0.7998742826699455,0.32568359375,0.67431640625,0.6565119888404963,0.2607145241465811
6,bernoulli_025,0.22541589402966927,0.189208984375,0.7621824623083793,0.0,0.0,0.0,0.0,0.0,259.5625,260.0,1.0,0.839627186917834,1.0,0.7286376953125,1.015625,0.30810546875,-0.0367431640625,0.0,1.0,0.22541589402966927,0.7745841059703307,23.140965412649326,0.0,0.0,0.0,0.0,0.7621824623083793,0.30029296875,0.69970703125,0.7978311690811969,0.23066088731480855
6,single_seed,0.005851775291828794,0.00390625,0.05133796142678764,0.0,0.0,0.0,0.0,0.0,132.0,132.0,1.0,-0.0,1.0,0.9921875,0.515625,0.0078125,-0.0625,0.0,1.0,0.005851775291828794,0.9941482247081712,511.99973785613423,0.0,0.0,1.0,0.35,0.05133796142678764,0.0078125,0.9921875,1.0,0.00040528095772258954
6,two_cell_seed,0.005866974708171206,0.0078125,0.051450957170326043,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,-0.0,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.005866974708171206,0.9941330252918288,511.99973785613423,0.0,0.0,1.0,0.35,0.051450957170326043,0.0078125,0.9921875,0.5,0.00040528095772258954
6,short_random_block,0.019000220391536964,0.019287109375,0.13273738074008729,0.0,0.0,0.0,0.0,0.0,125.0625,136.0,2.0,1.0444332817790147,1.0,0.96142578125,0.53125,0.03857421875,-0.0625,0.0,1.0,0.019000220391536964,0.9809997796084631,115.01082966193844,0.0,0.0,0.15625,0.0546875,0.13273738074008729,0.0252685546875,0.9747314453125,0.6860803446019792,0.0033640355086460936
6,periodic_perturbation,0.492225498540856,0.4921875,0.9996508923073246,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.11796367215438136,1.0,0.953125,1.015625,0.046875,-0.0625,0.0,1.0,0.492225498540856,0.5077745014591439,127.99998361600211,0.0,0.0,0.0,0.0,0.9996508923073246,0.96875,0.03125,0.9845562201848539,0.9685793862676583
14,bernoulli_050,0.4831322102231274,0.48834228515625,0.997689572753593,0.0,0.0,0.0,0.0,0.09375,259.875,260.0,2.0,0.43135705485668574,1.0,0.7713623046875,1.015625,0.2847900390625,-0.053466796875,0.0,1.0,0.4831322102231274,0.5168677897768725,52.045488531391065,0.0,0.09375,0.125,0.04375,0.997689572753593,0.500732421875,0.499267578125,0.5177160580556535,0.500018490479061
14,bernoulli_025,0.3657568549367704,0.367431640625,0.9441040335558316,0.0,0.0,0.0,0.0,0.0,259.75,260.0,2.0,0.13930728602333964,1.0,0.6124267578125,1.015625,0.466064453125,-0.033447265625,0.0,1.0,0.3657568549367704,0.6342431450632295,32.12672435591645,0.0,0.0,0.0,0.0,0.9441040335558316,0.367431640625,0.632568359375,0.5055896404502076,0.34746385545215785
14,single_seed,0.007797300583657588,0.0078125,0.06580141659970327,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,0.11467550533614673,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.007797300583657588,0.9922026994163424,999999999.9999999,0.0,0.0,1.0,0.35,0.06580141659970327,0.0078125,0.9921875,0.5076923076923077,0.0005149563464315757
14,two_cell_seed,0.0078125,0.0078125,0.06591441234324168,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,-0.0,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.0078125,0.9921875,999999999.9999999,0.0,0.0,1.0,0.35,0.06591441234324168,0.0078125,0.9921875,0.5,0.0005149563464315757
14,short_random_block,0.03394884636429961,0.0340576171875,0.21057175380749324,0.0,0.0,0.0,0.0,0.0,123.6875,136.0,2.0,0.12998466855935503,1.0,0.931884765625,0.53125,0.068115234375,-0.0625,0.0,1.0,0.03394884636429961,0.9660511536357004,83.40532291831796,0.0,0.0,0.015625,0.00546875,0.21057175380749324,0.0340576171875,0.9659423828125,0.5018289333389283,0.007188943380329584
14,periodic_perturbation,0.4999962001459144,0.4990234375,0.9999559719934971,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.05221741470535915,1.0,0.9609375,1.015625,0.0390625,-0.0625,0.0,1.0,0.4999962001459144,0.5000037998540856,255.99993446401675,0.0,0.0,0.0,0.0,0.9999559719934971,0.9921875,0.0078125,0.9941860465116279,0.9921875
15,bernoulli_050,0.5000116370531371,0.50299072265625,0.9966288392616898,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,1.9897179397949725,1.0,0.552490234375,1.015625,0.4986572265625,-0.0291748046875,0.0,1.0,0.5000116370531371,0.4999883629468629,29.284047874145354,0.0,0.0,0.0,0.0,0.9966288392616898,0.504638671875,0.495361328125,0.503903564844306,0.504638671875
15,bernoulli_025,0.4990319871716926,0.251220703125,0.8097202848153231,0.0,0.0,0.0,0.0,0.0,254.375,260.0,1.0,1.1070918288474587,1.0,0.663818359375,1.015625,0.3759765625,-0.0308837890625,0.0,1.0,0.4990319871716926,0.5009680128283074,3.9903760151505554,0.0,0.0,0.0,0.0,0.8097202848153231,0.373046875,0.626953125,0.7462011342048617,0.373046875
15,single_seed,0.49806967412451364,0.00390625,0.036874506253871994,0.0,0.0,0.0,0.0,0.0,132.0,132.0,1.0,-0.0,1.0,0.9921875,0.515625,0.0078125,-0.0625,0.0,1.0,0.49806967412451364,0.5019303258754864,2.0157480274328226,0.0,0.0,1.0,0.35,0.036874506253871994,0.0078125,0.9921875,1.0,0.0078125
15,two_cell_seed,0.498084873540856,0.0078125,0.06591441234324168,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,-0.0,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.498084873540856,0.5019151264591439,2.03174602761804,0.0,0.0,1.0,0.35,0.06591441234324168,0.0078125,0.9921875,0.5,0.0078125
15,short_random_block,0.4981896070190905,0.03472900390625,0.21490627313721644,0.0,0.0,0.0,0.0,0.0,123.1875,128.0,2.0,1.8869316248306922,1.0,0.9305419921875,0.5,0.0694580078125,-0.0625,0.0,1.0,0.4981896070190905,0.5018103929809095,2.1486861428378723,0.0,0.0,0.0,0.0,0.21490627313721644,0.0362548828125,0.9637451171875,0.5437111066017315,0.0362548828125
15,periodic_perturbation,0.5000028498905642,0.500732421875,0.9999559719934971,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.07645523522783268,1.0,0.9609375,1.015625,0.0390625,-0.0625,0.0,1.0,0.5000028498905642,0.4999971501094358,255.99993446401675,0.0,0.0,0.0,0.0,0.9999559719934971,0.9921875,0.0078125,0.990794573643411,0.9921875
13,bernoulli_050,0.43726464653757297,0.43719482421875,0.9883002574660043,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,0.052929767543570164,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.43726464653757297,0.5627353534624271,125.42733346326725,1.0,1.0,1.0,1.0,0.9883002574660043,0.8743896484375,0.1256103515625,0.9918287724576684,0.8642485544410053
13,bernoulli_025,0.44634606031128404,0.44677734375,0.990206039808426,0.0,0.0,0.0,1.0,1.0,259.9375,260.0,1.0,0.01950314863944586,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.44634606031128404,0.5536539396887159,116.50663581906224,1.0,1.0,1.0,1.0,0.990206039808426,0.8935546875,0.1064453125,0.9961127532328694,0.8860452870165928
13,single_seed,0.49806967412451364,0.5,0.7300392166092116,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,-0.0,1.0,0.75390625,1.015625,0.24609375,-0.0625,2.0,1.0,0.49806967412451364,0.5019303258754864,14.893068307442476,1.0,1.0,0.0,0.65,0.7300392166092116,1.0,0.0,1.0,1.0
13,two_cell_seed,0.4961089494163424,0.49609375,0.7337861013629863,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,0.003193600934218784,1.0,0.7578125,1.015625,0.2421875,0.0,2.0,1.0,0.4961089494163424,0.5038910505836576,15.266613385485954,1.0,1.0,0.0,0.65,0.7337861013629863,0.9921875,0.0078125,0.9923076923076923,0.9921751712942246
13,short_random_block,0.4941757736502918,0.494873046875,0.7762274017735418,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,0.006932633335670789,1.0,0.78179931640625,1.015625,0.21820068359375,-0.005859375,2.0,1.0,0.4941757736502918,0.5058242263497081,21.33531743780354,1.0,1.0,0.0,0.65,0.7762274017735418,0.98974609375,0.01025390625,0.9930973943924666,0.9896770867625491
13,periodic_perturbation,0.4961070494892996,0.49609375,0.9999559719934971,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,0.0015524562854330685,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.4961070494892996,0.5038929505107004,999999999.9999999,1.0,1.0,1.0,1.0,0.9999559719934971,0.9921875,0.0078125,0.9998956469886703,0.9921438159622977
32,bernoulli_050,0.002599100194552529,0.0,0.007073576563976909,1.0,1.0,0.0,1.0,1.0,4.125,8.0,1.0,1.9699299804718262,0.0,1.0,0.03125,0.0,-0.0625,1.0,0.0,0.002599100194552529,0.9974008998054474,0.0,1.0,1.0,1.0,1.0,0.007073576563976909,0.0,1.0,0.012133635002334069,0.0
32,bernoulli_025,0.0012055037086575876,0.0,0.004573771743517005,1.0,1.0,0.0,1.0,1.0,4.125,8.0,1.0,1.0917979626453558,0.0,1.0,0.03125,0.0,-0.0625,1.0,0.0,0.0012055037086575876,0.9987944962913424,0.0,1.0,1.0,1.0,1.0,0.004573771743517005,0.0,1.0,0.013674635746713987,0.0
32,single_seed,1.5199416342412452e-05,0.0,0.00014348061022629118,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,1.5199416342412452e-05,0.9999848005836576,0.0,1.0,1.0,1.0,1.0,0.00014348061022629118,0.0,1.0,0.015384615384615385,0.0
32,two_cell_seed,3.0398832684824903e-05,0.0,0.00025647635376469495,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,3.0398832684824903e-05,0.9999696011673151,0.0,1.0,1.0,1.0,1.0,0.00025647635376469495,0.0,1.0,0.007692307692307693,0.0
32,short_random_block,0.00017289336089494164,0.0,0.0011424777427179612,1.0,1.0,0.0,1.0,1.0,4.0625,8.0,1.0,1.8467517740468653,0.0,1.0,0.03125,0.0,-0.0625,1.0,0.0,0.00017289336089494164,0.999827106639105,0.0,1.0,1.0,1.0,1.0,0.0011424777427179612,0.0,1.0,0.009143157857100164,0.0
32,periodic_perturbation,0.12072136429961089,0.0,0.35147601265322204,1.0,1.0,0.0,1.0,1.0,117.3125,128.0,1.0,0.006113641271792238,1.0,1.0,0.5,0.0,-0.0625,1.0,0.0,0.12072136429961089,0.8792786357003891,0.0,1.0,1.0,1.0,1.0,0.35147601265322204,0.0,1.0,0.49218843172331544,0.0
23,bernoulli_050,0.5000087871625729,0.50738525390625,0.9930007703891147,0.0,0.0,0.0,0.0,1.0,260.0,260.0,4.0,3.604530255183549,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.5000087871625729,0.4999912128374271,20.317099981907283,0.0,1.0,1.0,0.35,0.9930007703891147,0.1719970703125,0.8280029296875,0.17607028413805376,0.1719970703125
23,bernoulli_025,0.49895741503526264,0.1336669921875,0.5594198463872175,0.0,0.0,0.0,0.0,1.0,258.5,260.0,3.0,2.297286780418056,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.49895741503526264,0.5010425849647373,2.715220561808861,0.0,1.0,1.0,0.35,0.5594198463872175,0.0845947265625,0.9154052734375,0.32990845034081084,0.0845947265625
23,single_seed,0.49806967412451364,0.0,0.00014348061022586797,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,2.0,0.0,0.49806967412451364,0.5019303258754864,0.0,0.0,1.0,1.0,0.35,0.00014348061022586797,0.0,1.0,0.015384615384615385,0.0
23,two_cell_seed,0.498084873540856,0.0078125,0.06591441234324168,0.0,0.0,0.0,0.0,1.0,260.0,260.0,2.0,-0.0,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.498084873540856,0.5019151264591439,2.03174602761804,0.0,1.0,1.0,0.35,0.06591441234324168,0.0078125,0.9921875,0.5,0.0078125
23,short_random_block,0.498183194765321,0.03076171875,0.19322083100334211,0.015625,0.015625,0.0,0.0,1.0,256.0,260.0,3.0,2.9724204259030693,0.984375,1.0,1.015625,0.0,-0.0009765625,2.0,0.984375,0.498183194765321,0.501816805234679,2.0969101486442336,0.0,1.0,1.0,0.35,0.19322083100334211,0.01416015625,0.98583984375,0.2654796558943193,0.01416015625
23,periodic_perturbation,0.5001519941634242,0.578125,0.3495305730190736,0.421875,0.421875,0.578125,0.0,1.0,120.5,124.0,1.0,0.033693330264581094,1.0,1.0,0.484375,0.0,-0.0625,2.0,0.0,0.5001519941634242,0.49984800583657585,0.0,0.0,1.0,1.0,0.35,0.3495305730190736,0.0,1.0,0.3146395769186424,0.0
21,bernoulli_050,0.46751955974890563,0.5572509765625,0.9640856878002844,0.0,0.0,0.0,0.0,0.0,260.0,260.0,6.0,4.249248186927827,1.0,0.5648193359375,1.015625,0.503173828125,-0.009521484375,0.0,1.0,0.46751955974890563,0.5324804402510943,9.430725031347256,0.0,0.0,0.0,0.0,0.9640856878002844,0.1297607421875,0.8702392578125,0.12454068821994088,0.12936081810400496
21,bernoulli_025,0.47956580967290857,0.14178466796875,0.6252440804852741,0.0,0.0,0.0,0.0,0.0,196.625,260.0,3.0,2.686727678269401,1.0,0.786376953125,1.015625,0.2432861328125,-0.0028076171875,0.0,1.0,0.47956580967290857,0.5204341903270915,2.923461034453451,0.0,0.0,0.0,0.0,0.6252440804852741,0.0762939453125,0.9237060546875,0.28879927239069353,0.07621003625349276
21,single_seed,0.4980544747081712,0.0,0.0002869611791463623,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,2.0,0.0,0.4980544747081712,0.5019455252918288,0.0,0.0,1.0,1.0,0.35,0.0002869611791463623,0.0,1.0,0.015384615384615385,0.0
21,two_cell_seed,0.4961393482490272,0.0078125,0.07889816436718368,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,-0.0,1.0,0.984375,1.015625,0.015625,-0.0625,0.0,1.0,0.4961393482490272,0.5038606517509727,2.0398406332892494,0.0,0.0,1.0,0.35,0.07889816436718368,0.0078125,0.9921875,0.5,0.007812414008455879
21,short_random_block,0.49567054125121596,0.03265380859375,0.2119818421518409,0.046875,0.046875,0.0,0.0,0.046875,236.375,260.0,6.0,3.6211678316929983,0.953125,0.9346923828125,1.015625,0.0653076171875,-0.0625,0.0,0.953125,0.49567054125121596,0.5043294587487841,2.0489751896411414,0.0,0.046875,0.0625,0.021875,0.2119818421518409,0.010009765625,0.989990234375,0.1838972845744082,0.010009552156606517
21,periodic_perturbation,0.49897356441512647,0.46875,0.6972372963398278,0.53125,0.53125,0.46875,0.0,1.0,250.125,252.0,1.0,0.027269575252214913,1.0,0.76171875,0.984375,0.23828125,-0.0625,2.0,0.0,0.49897356441512647,0.5010264355848735,0.0,0.0,1.0,0.0,0.0,0.6972372963398278,0.0,1.0,0.6846105598340039,0.0
36,bernoulli_050,0.06350221151507782,0.06103515625,0.3344534981904557,0.0,0.0,0.0,1.0,1.0,258.1875,260.0,1.0,0.25426936467488664,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.06350221151507782,0.9364977884849222,90.7759957897592,1.0,1.0,1.0,1.0,0.3344534981904557,0.1220703125,0.8779296875,0.9922970438969926,0.0402817496049353
36,bernoulli_025,0.08701357117886672,0.08599853515625,0.4240749640379553,0.0,0.0,0.0,1.0,1.0,258.125,260.0,1.0,0.08011364381812536,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.08701357117886672,0.9129864288211332,81.14570305398644,1.0,1.0,1.0,1.0,0.4240749640379553,0.1719970703125,0.8280029296875,0.9961557128092039,0.07250559855829915
36,single_seed,0.00390625,0.00390625,0.036874506253871994,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,-0.0,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.00390625,0.99609375,999999999.9999999,1.0,1.0,1.0,1.0,0.036874506253871994,0.0078125,0.9921875,1.0,0.00028808208010837485
