alpha,T,kappa,seed,n_traj,macro_classes,singleton_fraction,estimator_warning
0.5,3600,relative_distance,34,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,34,1000,537.0,0.8566108007448789,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,34,1000,46.0,0.2826086956521739,
0.5,3600,boundary_v2_regime_sequence,34,1000,7.0,0.2857142857142857,
0.5,3600,random_kappa_matched,34,1000,247.0,0.08097165991902834,
0.5,3600,identity_like_diagnostic,34,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,34,1000,1.0,0.0,
0.5,900,center_of_mass,33,1000,92.0,0.2608695652173913,
0.5,900,relative_distance,33,1000,419.0,0.522673031026253,
0.5,900,joint_basin,33,1000,41.0,0.34146341463414637,
0.5,900,basin_transition_profile,33,1000,18.0,0.2222222222222222,
0.5,900,boundary_v2_regime_sequence,33,1000,9.0,0.4444444444444444,
0.5,900,random_kappa_matched,33,1000,230.0,0.17391304347826086,
0.5,900,identity_like_diagnostic,33,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,33,1000,1.0,0.0,
0.5,1500,center_of_mass,33,1000,242.0,0.5,
0.5,1500,relative_distance,33,1000,818.0,0.8288508557457213,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,33,1000,160.0,0.48125,
0.5,1500,basin_transition_profile,33,1000,27.0,0.25925925925925924,
0.5,1500,boundary_v2_regime_sequence,33,1000,9.0,0.4444444444444444,
0.5,1500,random_kappa_matched,33,1000,247.0,0.08906882591093117,
0.5,1500,identity_like_diagnostic,33,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,33,1000,1.0,0.0,
0.5,2400,center_of_mass,33,1000,562.0,0.7241992882562278,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,33,1000,988.0,0.9908906882591093,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,33,1000,399.0,0.7644110275689223,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,33,1000,33.0,0.18181818181818182,
0.5,2400,boundary_v2_regime_sequence,33,1000,9.0,0.4444444444444444,
0.5,2400,random_kappa_matched,33,1000,248.0,0.0846774193548387,
0.5,2400,identity_like_diagnostic,33,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,33,1000,1.0,0.0,
0.5,3600,center_of_mass,33,1000,871.0,0.9081515499425947,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,33,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,33,1000,510.0,0.8392156862745098,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,33,1000,43.0,0.18604651162790697,
0.5,3600,boundary_v2_regime_sequence,33,1000,9.0,0.4444444444444444,
0.5,3600,random_kappa_matched,33,1000,242.0,0.07851239669421488,
0.5,3600,identity_like_diagnostic,33,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,33,1000,1.0,0.0,
0.5,900,center_of_mass,35,1000,99.0,0.30303030303030304,
0.5,900,relative_distance,35,1000,414.0,0.5241545893719807,
0.5,900,joint_basin,35,1000,42.0,0.40476190476190477,
0.5,900,basin_transition_profile,35,1000,19.0,0.3157894736842105,
0.5,900,boundary_v2_regime_sequence,35,1000,9.0,0.2222222222222222,
0.5,900,random_kappa_matched,35,1000,234.0,0.15384615384615385,
0.5,900,identity_like_diagnostic,35,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,35,1000,1.0,0.0,
0.5,1500,center_of_mass,35,1000,242.0,0.48760330578512395,
0.5,1500,relative_distance,35,1000,840.0,0.8666666666666667,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,35,1000,163.0,0.44171779141104295,
0.5,1500,basin_transition_profile,35,1000,27.0,0.14814814814814814,
0.5,1500,boundary_v2_regime_sequence,35,1000,9.0,0.2222222222222222,
0.5,1500,random_kappa_matched,35,1000,246.0,0.07723577235772358,
0.5,1500,identity_like_diagnostic,35,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,35,1000,1.0,0.0,
0.5,2400,center_of_mass,35,1000,576.0,0.7395833333333334,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,35,1000,983.0,0.9857578840284842,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,35,1000,418.0,0.7727272727272727,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,35,1000,39.0,0.20512820512820512,
0.5,2400,boundary_v2_regime_sequence,35,1000,9.0,0.2222222222222222,
0.5,2400,random_kappa_matched,35,1000,246.0,0.08130081300813008,
0.5,2400,identity_like_diagnostic,35,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,35,1000,1.0,0.0,
0.5,3600,center_of_mass,35,1000,861.0,0.9070847851335656,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,35,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,35,1000,538.0,0.8531598513011153,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,35,1000,46.0,0.2608695652173913,
0.5,3600,boundary_v2_regime_sequence,35,1000,9.0,0.2222222222222222,
0.5,3600,random_kappa_matched,35,1000,248.0,0.08064516129032258,
0.5,3600,identity_like_diagnostic,35,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,35,1000,1.0,0.0,
0.5,900,center_of_mass,36,1000,95.0,0.3157894736842105,
0.5,900,relative_distance,36,1000,429.0,0.5384615384615384,
0.5,900,joint_basin,36,1000,36.0,0.3333333333333333,
0.5,900,basin_transition_profile,36,1000,15.0,0.13333333333333333,
0.5,900,boundary_v2_regime_sequence,36,1000,7.0,0.14285714285714285,
0.5,900,random_kappa_matched,36,1000,235.0,0.17872340425531916,
0.5,900,identity_like_diagnostic,36,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,36,1000,1.0,0.0,
0.5,1500,center_of_mass,36,1000,245.0,0.46122448979591835,
0.5,1500,relative_distance,36,1000,839.0,0.8545887961859356,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,36,1000,147.0,0.41496598639455784,
0.5,1500,basin_transition_profile,36,1000,23.0,0.17391304347826086,
0.5,1500,boundary_v2_regime_sequence,36,1000,7.0,0.14285714285714285,
0.5,1500,random_kappa_matched,36,1000,246.0,0.056910569105691054,
0.5,1500,identity_like_diagnostic,36,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,36,1000,1.0,0.0,
0.5,2400,center_of_mass,36,1000,570.0,0.7087719298245614,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,36,1000,992.0,0.9929435483870968,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,36,1000,407.0,0.7567567567567568,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,36,1000,33.0,0.21212121212121213,
0.5,2400,boundary_v2_regime_sequence,36,1000,7.0,0.14285714285714285,
0.5,2400,random_kappa_matched,36,1000,249.0,0.08835341365461848,
0.5,2400,identity_like_diagnostic,36,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,36,1000,1.0,0.0,
0.5,3600,center_of_mass,36,1000,876.0,0.8995433789954338,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,36,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,36,1000,520.0,0.8326923076923077,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,36,1000,40.0,0.275,
0.5,3600,boundary_v2_regime_sequence,36,1000,8.0,0.25,
0.5,3600,random_kappa_matched,36,1000,243.0,0.09876543209876543,
0.5,3600,identity_like_diagnostic,36,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,36,1000,1.0,0.0,
0.5,900,center_of_mass,37,1000,95.0,0.3368421052631579,
0.5,900,relative_distance,37,1000,438.0,0.5388127853881278,
0.5,900,joint_basin,37,1000,38.0,0.3684210526315789,
0.5,900,basin_transition_profile,37,1000,17.0,0.29411764705882354,
0.5,900,boundary_v2_regime_sequence,37,1000,8.0,0.25,
0.5,900,random_kappa_matched,37,1000,226.0,0.1592920353982301,
0.5,900,identity_like_diagnostic,37,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,37,1000,1.0,0.0,
0.5,1500,center_of_mass,37,1000,240.0,0.425,
0.5,1500,relative_distance,37,1000,835.0,0.858682634730539,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,37,1000,155.0,0.47096774193548385,
0.5,1500,basin_transition_profile,37,1000,23.0,0.08695652173913043,
0.5,1500,boundary_v2_regime_sequence,37,1000,8.0,0.25,
0.5,1500,random_kappa_matched,37,1000,247.0,0.09716599190283401,
0.5,1500,identity_like_diagnostic,37,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,37,1000,1.0,0.0,
0.5,2400,center_of_mass,37,1000,569.0,0.7328646748681898,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,37,1000,991.0,0.992936427850656,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,37,1000,396.0,0.7550505050505051,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,37,1000,39.0,0.23076923076923078,
0.5,2400,boundary_v2_regime_sequence,37,1000,9.0,0.3333333333333333,
0.5,2400,random_kappa_matched,37,1000,245.0,0.06938775510204082,
0.5,2400,identity_like_diagnostic,37,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,37,1000,1.0,0.0,
0.5,3600,center_of_mass,37,1000,872.0,0.9174311926605505,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,37,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,37,1000,519.0,0.8516377649325626,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,37,1000,47.0,0.3617021276595745,
0.5,3600,boundary_v2_regime_sequence,37,1000,9.0,0.3333333333333333,
0.5,3600,random_kappa_matched,37,1000,245.0,0.07755102040816327,
0.5,3600,identity_like_diagnostic,37,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,37,1000,1.0,0.0,
0.5,900,center_of_mass,40,1000,96.0,0.2916666666666667,
0.5,900,relative_distance,40,1000,456.0,0.5548245614035088,
0.5,900,joint_basin,40,1000,40.0,0.325,
0.5,900,basin_transition_profile,40,1000,20.0,0.35,
0.5,900,boundary_v2_regime_sequence,40,1000,7.0,0.2857142857142857,
0.5,900,random_kappa_matched,40,1000,231.0,0.1774891774891775,
0.5,900,identity_like_diagnostic,40,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,40,1000,1.0,0.0,
0.5,1500,center_of_mass,40,1000,255.0,0.4980392156862745,
0.5,1500,relative_distance,40,1000,852.0,0.8708920187793427,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,40,1000,167.0,0.46706586826347307,
0.5,1500,basin_transition_profile,40,1000,29.0,0.20689655172413793,
0.5,1500,boundary_v2_regime_sequence,40,1000,7.0,0.2857142857142857,
0.5,1500,random_kappa_matched,40,1000,245.0,0.08571428571428572,
0.5,1500,identity_like_diagnostic,40,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,40,1000,1.0,0.0,
0.5,2400,center_of_mass,40,1000,581.0,0.7280550774526678,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,40,1000,993.0,0.9929506545820745,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,40,1000,423.0,0.7683215130023641,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,40,1000,37.0,0.21621621621621623,
0.5,2400,boundary_v2_regime_sequence,40,1000,7.0,0.2857142857142857,
0.5,2400,random_kappa_matched,40,1000,248.0,0.06451612903225806,
0.5,2400,identity_like_diagnostic,40,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,40,1000,1.0,0.0,
0.5,3600,center_of_mass,40,1000,878.0,0.9111617312072893,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,40,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,40,1000,548.0,0.8540145985401459,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,40,1000,48.0,0.2916666666666667,
0.5,3600,boundary_v2_regime_sequence,40,1000,7.0,0.2857142857142857,
0.5,3600,random_kappa_matched,40,1000,246.0,0.056910569105691054,
0.5,3600,identity_like_diagnostic,40,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,40,1000,1.0,0.0,
0.5,900,center_of_mass,38,1000,100.0,0.27,
0.5,900,relative_distance,38,1000,440.0,0.5431818181818182,
0.5,900,joint_basin,38,1000,44.0,0.36363636363636365,
0.5,900,basin_transition_profile,38,1000,19.0,0.15789473684210525,
0.5,900,boundary_v2_regime_sequence,38,1000,9.0,0.2222222222222222,
0.5,900,random_kappa_matched,38,1000,229.0,0.17467248908296942,
0.5,900,identity_like_diagnostic,38,1000,999.0,0.998998998998999,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,38,1000,1.0,0.0,
0.5,1500,center_of_mass,38,1000,265.0,0.4981132075471698,
0.5,1500,relative_distance,38,1000,841.0,0.8596908442330559,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,38,1000,166.0,0.4819277108433735,
0.5,1500,basin_transition_profile,38,1000,26.0,0.23076923076923078,
0.5,1500,boundary_v2_regime_sequence,38,1000,9.0,0.2222222222222222,
0.5,1500,random_kappa_matched,38,1000,242.0,0.06611570247933884,
0.5,1500,identity_like_diagnostic,38,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,38,1000,1.0,0.0,
0.5,2400,center_of_mass,38,1000,606.0,0.7343234323432343,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,38,1000,990.0,0.98989898989899,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,38,1000,431.0,0.7842227378190255,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,38,1000,37.0,0.24324324324324326,
0.5,2400,boundary_v2_regime_sequence,38,1000,9.0,0.2222222222222222,
0.5,2400,random_kappa_matched,38,1000,248.0,0.04435483870967742,
0.5,2400,identity_like_diagnostic,38,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,38,1000,1.0,0.0,
0.5,3600,center_of_mass,38,1000,903.0,0.9302325581395349,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,38,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,38,1000,532.0,0.849624060150376,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,38,1000,42.0,0.23809523809523808,
0.5,3600,boundary_v2_regime_sequence,38,1000,10.0,0.3,
0.5,3600,random_kappa_matched,38,1000,246.0,0.09349593495934959,
0.5,3600,identity_like_diagnostic,38,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,38,1000,1.0,0.0,
0.5,900,center_of_mass,39,1000,84.0,0.21428571428571427,
0.5,900,relative_distance,39,1000,420.0,0.530952380952381,
0.5,900,joint_basin,39,1000,38.0,0.34210526315789475,
0.5,900,basin_transition_profile,39,1000,16.0,0.1875,
0.5,900,boundary_v2_regime_sequence,39,1000,7.0,0.2857142857142857,
0.5,900,random_kappa_matched,39,1000,224.0,0.15178571428571427,
0.5,900,identity_like_diagnostic,39,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,39,1000,1.0,0.0,
0.5,1500,center_of_mass,39,1000,244.0,0.4385245901639344,
0.5,1500,relative_distance,39,1000,829.0,0.8552472858866104,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,39,1000,154.0,0.3961038961038961,
0.5,1500,basin_transition_profile,39,1000,21.0,0.047619047619047616,
0.5,1500,boundary_v2_regime_sequence,39,1000,7.0,0.2857142857142857,
0.5,1500,random_kappa_matched,39,1000,243.0,0.0823045267489712,
0.5,1500,identity_like_diagnostic,39,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,39,1000,1.0,0.0,
0.5,2400,center_of_mass,39,1000,588.0,0.7414965986394558,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,39,1000,987.0,0.9898682877406282,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,39,1000,422.0,0.7654028436018957,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,39,1000,30.0,0.06666666666666667,
0.5,2400,boundary_v2_regime_sequence,39,1000,7.0,0.2857142857142857,
0.5,2400,random_kappa_matched,39,1000,245.0,0.08979591836734693,
0.5,2400,identity_like_diagnostic,39,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,39,1000,1.0,0.0,
0.5,3600,center_of_mass,39,1000,868.0,0.9066820276497696,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,39,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,39,1000,528.0,0.8636363636363636,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,39,1000,39.0,0.3076923076923077,
0.5,3600,boundary_v2_regime_sequence,39,1000,8.0,0.375,
0.5,3600,random_kappa_matched,39,1000,244.0,0.05737704918032787,
0.5,3600,identity_like_diagnostic,39,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,39,1000,1.0,0.0,
0.5,900,center_of_mass,42,1000,97.0,0.26804123711340205,
0.5,900,relative_distance,42,1000,428.0,0.5560747663551402,
0.5,900,joint_basin,42,1000,44.0,0.4090909090909091,
0.5,900,basin_transition_profile,42,1000,19.0,0.21052631578947367,
0.5,900,boundary_v2_regime_sequence,42,1000,9.0,0.2222222222222222,
0.5,900,random_kappa_matched,42,1000,226.0,0.17256637168141592,
0.5,900,identity_like_diagnostic,42,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,42,1000,1.0,0.0,
0.5,1500,center_of_mass,42,1000,255.0,0.47058823529411764,
0.5,1500,relative_distance,42,1000,827.0,0.8524788391777509,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,42,1000,165.0,0.4303030303030303,
0.5,1500,basin_transition_profile,42,1000,29.0,0.3103448275862069,
0.5,1500,boundary_v2_regime_sequence,42,1000,9.0,0.2222222222222222,
0.5,1500,random_kappa_matched,42,1000,244.0,0.09836065573770492,
0.5,1500,identity_like_diagnostic,42,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,42,1000,1.0,0.0,
0.5,2400,center_of_mass,42,1000,601.0,0.7504159733777038,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,42,1000,990.0,0.9919191919191919,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,42,1000,411.0,0.781021897810219,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,42,1000,41.0,0.24390243902439024,
0.5,2400,boundary_v2_regime_sequence,42,1000,9.0,0.2222222222222222,
0.5,2400,random_kappa_matched,42,1000,245.0,0.09387755102040816,
0.5,2400,identity_like_diagnostic,42,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,42,1000,1.0,0.0,
0.5,3600,center_of_mass,42,1000,884.0,0.9128959276018099,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,42,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,42,1000,522.0,0.8639846743295019,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,42,1000,45.0,0.2222222222222222,
0.5,3600,boundary_v2_regime_sequence,42,1000,9.0,0.2222222222222222,
0.5,3600,random_kappa_matched,42,1000,241.0,0.06639004149377593,
0.5,3600,identity_like_diagnostic,42,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,42,1000,1.0,0.0,
0.5,900,center_of_mass,41,1000,101.0,0.31683168316831684,
0.5,900,relative_distance,41,1000,433.0,0.558891454965358,
0.5,900,joint_basin,41,1000,47.0,0.3617021276595745,
0.5,900,basin_transition_profile,41,1000,21.0,0.09523809523809523,
0.5,900,boundary_v2_regime_sequence,41,1000,10.0,0.4,
0.5,900,random_kappa_matched,41,1000,225.0,0.16444444444444445,
0.5,900,identity_like_diagnostic,41,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,41,1000,1.0,0.0,
0.5,1500,center_of_mass,41,1000,270.0,0.5222222222222223,
0.5,1500,relative_distance,41,1000,834.0,0.8597122302158273,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,41,1000,172.0,0.46511627906976744,
0.5,1500,basin_transition_profile,41,1000,28.0,0.14285714285714285,
0.5,1500,boundary_v2_regime_sequence,41,1000,11.0,0.45454545454545453,
0.5,1500,random_kappa_matched,41,1000,245.0,0.09795918367346938,
0.5,1500,identity_like_diagnostic,41,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,41,1000,1.0,0.0,
0.5,2400,center_of_mass,41,1000,590.0,0.752542372881356,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,41,1000,991.0,0.9919273461150353,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,41,1000,433.0,0.7713625866050808,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,41,1000,37.0,0.24324324324324326,
0.5,2400,boundary_v2_regime_sequence,41,1000,11.0,0.45454545454545453,
0.5,2400,random_kappa_matched,41,1000,244.0,0.05737704918032787,
0.5,2400,identity_like_diagnostic,41,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,41,1000,1.0,0.0,
0.5,3600,center_of_mass,41,1000,864.0,0.90625,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,41,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,41,1000,548.0,0.8467153284671532,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,41,1000,43.0,0.23255813953488372,
0.5,3600,boundary_v2_regime_sequence,41,1000,12.0,0.5,
0.5,3600,random_kappa_matched,41,1000,250.0,0.08,
0.5,3600,identity_like_diagnostic,41,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,41,1000,1.0,0.0,
0.5,900,center_of_mass,43,1000,97.0,0.26804123711340205,
0.5,900,relative_distance,43,1000,431.0,0.5011600928074246,
0.5,900,joint_basin,43,1000,39.0,0.3333333333333333,
0.5,900,basin_transition_profile,43,1000,17.0,0.23529411764705882,
0.5,900,boundary_v2_regime_sequence,43,1000,8.0,0.5,
0.5,900,random_kappa_matched,43,1000,230.0,0.19130434782608696,
0.5,900,identity_like_diagnostic,43,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,900,all_one_diagnostic,43,1000,1.0,0.0,
0.5,1500,center_of_mass,43,1000,256.0,0.53125,
0.5,1500,relative_distance,43,1000,849.0,0.8574793875147232,HIGH_SINGLETON_FRACTION
0.5,1500,joint_basin,43,1000,156.0,0.4358974358974359,
0.5,1500,basin_transition_profile,43,1000,25.0,0.16,
0.5,1500,boundary_v2_regime_sequence,43,1000,8.0,0.5,
0.5,1500,random_kappa_matched,43,1000,244.0,0.09016393442622951,
0.5,1500,identity_like_diagnostic,43,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,1500,all_one_diagnostic,43,1000,1.0,0.0,
0.5,2400,center_of_mass,43,1000,589.0,0.7436332767402377,HIGH_SINGLETON_FRACTION
0.5,2400,relative_distance,43,1000,990.0,0.9919191919191919,HIGH_SINGLETON_FRACTION
0.5,2400,joint_basin,43,1000,408.0,0.7450980392156863,HIGH_SINGLETON_FRACTION
0.5,2400,basin_transition_profile,43,1000,34.0,0.11764705882352941,
0.5,2400,boundary_v2_regime_sequence,43,1000,8.0,0.5,
0.5,2400,random_kappa_matched,43,1000,249.0,0.060240963855421686,
0.5,2400,identity_like_diagnostic,43,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,2400,all_one_diagnostic,43,1000,1.0,0.0,
0.5,3600,center_of_mass,43,1000,874.0,0.9187643020594966,HIGH_SINGLETON_FRACTION
0.5,3600,relative_distance,43,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,joint_basin,43,1000,527.0,0.8519924098671727,HIGH_SINGLETON_FRACTION
0.5,3600,basin_transition_profile,43,1000,42.0,0.14285714285714285,
0.5,3600,boundary_v2_regime_sequence,43,1000,8.0,0.5,
0.5,3600,random_kappa_matched,43,1000,242.0,0.05785123966942149,
0.5,3600,identity_like_diagnostic,43,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.5,3600,all_one_diagnostic,43,1000,1.0,0.0,
0.5,900,center_of_mass,44,1000,83.0,0.2289156626506024,
0.5,900,relative_distance,44,1000,421.0,0.5463182897862233,
0.5,900,joint_basin,44,1000,42.0,0.38095238095238093,
0.5,900,basin_transition_profile,44,1000,20.0,0.2,
