space,parent_rule_id,control_rule_id,control_type,q,radius,table_digest
q3_radius1,q3g3_s7_00032,q3g3_s7_00032_right_neighbor_removed,right_neighbor_removed,3,1,1ffa4cdbdba2
q3_radius1,q3g3_s7_00032,q3g3_s7_00032_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,a0d3a8705a7b
q3_radius1,q3g3_s7_00032,q3g3_s7_00032_symbol_phase_only,symbol_phase_only,3,1,9bca750a1901
q3_radius1,q3g3_s7_00032,q3g3_s7_00032_output_histogram_random,output_distribution_matched_random,3,1,a27d3d9c6034
q3_radius1,q3g3_s7_00032,q3g3_s7_00026,stratum_null_q3g3_s7_00026,3,1,847baca460dd
q3_radius1,q3g3_s7_00032,q3g3_s7_00122,stratum_null_q3g3_s7_00122,3,1,f117837ec949
q3_radius1,q3g3_s7_00032,q3g3_s7_00066,stratum_null_q3g3_s7_00066,3,1,efe9d043bd64
q3_radius1,q3g3_s7_00032,q3g3_s7_00119,stratum_null_q3g3_s7_00119,3,1,0c0e71db751e
q3_radius1,q3g3_s7_00033,q3g3_s7_00033_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00033,q3g3_s7_00033_left_neighbor_removed,left_neighbor_removed,3,1,6703705af957
q3_radius1,q3g3_s7_00033,q3g3_s7_00033_right_neighbor_removed,right_neighbor_removed,3,1,be1652cb8357
q3_radius1,q3g3_s7_00033,q3g3_s7_00033_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,9146a9e0bfb0
q3_radius1,q3g3_s7_00033,q3g3_s7_00033_symbol_phase_only,symbol_phase_only,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00033,q3g3_s7_00033_output_histogram_random,output_distribution_matched_random,3,1,edddcf2b1151
q3_radius1,q3g3_s7_00033,q3g3_s7_00090,stratum_null_q3g3_s7_00090,3,1,784757b3ad6a
q3_radius1,q3g3_s7_00033,q3g3_s7_00062,stratum_null_q3g3_s7_00062,3,1,ed64924993ac
q3_radius1,q3g3_s7_00033,q3g3_s7_00057,stratum_null_q3g3_s7_00057,3,1,e7755a0d9e18
q3_radius1,q3g3_s7_00033,q3g3_s7_00041,stratum_null_q3g3_s7_00041,3,1,07cc1c89901f
q3_radius1,q3g3_s7_00034,q3g3_s7_00034_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00034,q3g3_s7_00034_left_neighbor_removed,left_neighbor_removed,3,1,0aab4454fc51
q3_radius1,q3g3_s7_00034,q3g3_s7_00034_right_neighbor_removed,right_neighbor_removed,3,1,86d51981a62d
q3_radius1,q3g3_s7_00034,q3g3_s7_00034_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,a0bdf544c7ef
q3_radius1,q3g3_s7_00034,q3g3_s7_00034_symbol_phase_only,symbol_phase_only,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00034,q3g3_s7_00034_output_histogram_random,output_distribution_matched_random,3,1,a5bca6549334
q3_radius1,q3g3_s7_00034,q3g3_s7_00027,stratum_null_q3g3_s7_00027,3,1,fb98f8f8453f
q3_radius1,q3g3_s7_00034,q3g3_s7_00068,stratum_null_q3g3_s7_00068,3,1,c67e79df17ac
q3_radius1,q3g3_s7_00034,q3g3_s7_00011,stratum_null_q3g3_s7_00011,3,1,4f9c35c98f81
q3_radius1,q3g3_s7_00034,q3g3_s7_00123,stratum_null_q3g3_s7_00123,3,1,845f3012d26c
q3_radius1,q3g3_s7_00036,q3g3_s7_00036_center_only_projection,center_only_projection,3,1,6cfe45459e29
q3_radius1,q3g3_s7_00036,q3g3_s7_00036_left_neighbor_removed,left_neighbor_removed,3,1,93c3d2ec159d
q3_radius1,q3g3_s7_00036,q3g3_s7_00036_right_neighbor_removed,right_neighbor_removed,3,1,cf7074fae9cb
q3_radius1,q3g3_s7_00036,q3g3_s7_00036_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,a48df5e860dc
q3_radius1,q3g3_s7_00036,q3g3_s7_00036_symbol_phase_only,symbol_phase_only,3,1,6cfe45459e29
q3_radius1,q3g3_s7_00036,q3g3_s7_00036_output_histogram_random,output_distribution_matched_random,3,1,7129ef508378
q3_radius1,q3g3_s7_00036,q3g3_s7_00054,stratum_null_q3g3_s7_00054,3,1,f8c8c6dac9f7
q3_radius1,q3g3_s7_00036,q3g3_s7_00047,stratum_null_q3g3_s7_00047,3,1,e76c63091fa1
q3_radius1,q3g3_s7_00036,q3g3_s7_00115,stratum_null_q3g3_s7_00115,3,1,9492f8981a91
q3_radius1,q3g3_s7_00036,q3g3_s7_00050,stratum_null_q3g3_s7_00050,3,1,65a3541d4b16
q3_radius1,q3g3_s7_00039,q3g3_s7_00039_center_only_projection,center_only_projection,3,1,36573a217d23
q3_radius1,q3g3_s7_00039,q3g3_s7_00039_left_neighbor_removed,left_neighbor_removed,3,1,12cbb3e683f5
q3_radius1,q3g3_s7_00039,q3g3_s7_00039_right_neighbor_removed,right_neighbor_removed,3,1,7eb2a75226f5
q3_radius1,q3g3_s7_00039,q3g3_s7_00039_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,ecfd20fed565
q3_radius1,q3g3_s7_00039,q3g3_s7_00039_symbol_phase_only,symbol_phase_only,3,1,5f0ac8838b69
q3_radius1,q3g3_s7_00039,q3g3_s7_00039_output_histogram_random,output_distribution_matched_random,3,1,894330c5cb39
q3_radius1,q3g3_s7_00039,q3g3_s7_00004,stratum_null_q3g3_s7_00004,3,1,76238b4f4140
q3_radius1,q3g3_s7_00039,q3g3_s7_00035,stratum_null_q3g3_s7_00035,3,1,6a96603648be
q3_radius1,q3g3_s7_00039,q3g3_s7_00037,stratum_null_q3g3_s7_00037,3,1,8147da94bf91
q3_radius1,q3g3_s7_00039,q3g3_s7_00000,stratum_null_q3g3_s7_00000,3,1,b87f4f4bbbb4
q3_radius1,q3g3_s7_00040,q3g3_s7_00040_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00040,q3g3_s7_00040_left_neighbor_removed,left_neighbor_removed,3,1,2c71874daed7
q3_radius1,q3g3_s7_00040,q3g3_s7_00040_right_neighbor_removed,right_neighbor_removed,3,1,550fc3b075ac
q3_radius1,q3g3_s7_00040,q3g3_s7_00040_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,8763458136f5
q3_radius1,q3g3_s7_00040,q3g3_s7_00040_symbol_phase_only,symbol_phase_only,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00040,q3g3_s7_00040_output_histogram_random,output_distribution_matched_random,3,1,3fa4b0ef0fe5
q3_radius1,q3g3_s7_00040,q3g3_s7_00023,stratum_null_q3g3_s7_00023,3,1,b4d3e1363d6f
q3_radius1,q3g3_s7_00040,q3g3_s7_00105,stratum_null_q3g3_s7_00105,3,1,67d402da4374
q3_radius1,q3g3_s7_00040,q3r1_s7_0002,stratum_null_q3r1_s7_0002,3,1,25f9ecd37ab4
q3_radius1,q3g3_s7_00040,q3g3_s7_00060,stratum_null_q3g3_s7_00060,3,1,83b4eab50dd0
q3_radius1,q3g3_s7_00041,q3g3_s7_00041_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00041,q3g3_s7_00041_left_neighbor_removed,left_neighbor_removed,3,1,99c4d872a33c
q3_radius1,q3g3_s7_00041,q3g3_s7_00041_right_neighbor_removed,right_neighbor_removed,3,1,74864d08ad44
q3_radius1,q3g3_s7_00041,q3g3_s7_00041_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,07cc1c89901f
q3_radius1,q3g3_s7_00041,q3g3_s7_00041_symbol_phase_only,symbol_phase_only,3,1,7817dd55de54
q3_radius1,q3g3_s7_00041,q3g3_s7_00041_output_histogram_random,output_distribution_matched_random,3,1,e6a733f0dc85
q3_radius1,q3g3_s7_00041,q3g3_s7_00075,stratum_null_q3g3_s7_00075,3,1,f383a79a40fe
q3_radius1,q3g3_s7_00041,q3g3_s7_00043,stratum_null_q3g3_s7_00043,3,1,0d14e58ad5a0
q3_radius1,q3g3_s7_00041,q3g3_s7_00062,stratum_null_q3g3_s7_00062,3,1,ed64924993ac
q3_radius1,q3g3_s7_00041,q3g3_s7_00057,stratum_null_q3g3_s7_00057,3,1,e7755a0d9e18
q3_radius1,q3g3_s7_00043,q3g3_s7_00043_center_only_projection,center_only_projection,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00043,q3g3_s7_00043_left_neighbor_removed,left_neighbor_removed,3,1,57766048c8fd
q3_radius1,q3g3_s7_00043,q3g3_s7_00043_right_neighbor_removed,right_neighbor_removed,3,1,ed4658c6b64d
q3_radius1,q3g3_s7_00043,q3g3_s7_00043_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,0d14e58ad5a0
q3_radius1,q3g3_s7_00043,q3g3_s7_00043_symbol_phase_only,symbol_phase_only,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00043,q3g3_s7_00043_output_histogram_random,output_distribution_matched_random,3,1,6cf3bb672bf7
q3_radius1,q3g3_s7_00043,q3g3_s7_00075,stratum_null_q3g3_s7_00075,3,1,f383a79a40fe
q3_radius1,q3g3_s7_00043,q3g3_s7_00041,stratum_null_q3g3_s7_00041,3,1,07cc1c89901f
q3_radius1,q3g3_s7_00043,q3g3_s7_00032,stratum_null_q3g3_s7_00032,3,1,a0d3a8705a7b
q3_radius1,q3g3_s7_00043,q3g3_s7_00026,stratum_null_q3g3_s7_00026,3,1,847baca460dd
q3_radius1,q3g3_s7_00044,q3g3_s7_00044_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00044,q3g3_s7_00044_left_neighbor_removed,left_neighbor_removed,3,1,4f0df208a5c0
q3_radius1,q3g3_s7_00044,q3g3_s7_00044_right_neighbor_removed,right_neighbor_removed,3,1,c21963240d98
q3_radius1,q3g3_s7_00044,q3g3_s7_00044_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,5bc4fcafa759
q3_radius1,q3g3_s7_00044,q3g3_s7_00044_symbol_phase_only,symbol_phase_only,3,1,7bb2e419cbad
q3_radius1,q3g3_s7_00044,q3g3_s7_00044_output_histogram_random,output_distribution_matched_random,3,1,a40c0d35c4f6
q3_radius1,q3g3_s7_00044,q3g3_s7_00069,stratum_null_q3g3_s7_00069,3,1,6da169dfd10a
q3_radius1,q3g3_s7_00044,q3g3_s7_00056,stratum_null_q3g3_s7_00056,3,1,ff581f1ed4cc
q3_radius1,q3g3_s7_00044,q3g3_s7_00093,stratum_null_q3g3_s7_00093,3,1,35d742b1e693
q3_radius1,q3g3_s7_00044,q3g3_s7_00072,stratum_null_q3g3_s7_00072,3,1,5206c2e9f250
q3_radius1,q3g3_s7_00045,q3g3_s7_00045_center_only_projection,center_only_projection,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00045,q3g3_s7_00045_left_neighbor_removed,left_neighbor_removed,3,1,3072db2eb5d6
q3_radius1,q3g3_s7_00045,q3g3_s7_00045_right_neighbor_removed,right_neighbor_removed,3,1,ae1223502204
q3_radius1,q3g3_s7_00045,q3g3_s7_00045_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,1c4d8a7ed5e7
q3_radius1,q3g3_s7_00045,q3g3_s7_00045_symbol_phase_only,symbol_phase_only,3,1,256f7ee9c4c3
q3_radius1,q3g3_s7_00045,q3g3_s7_00045_output_histogram_random,output_distribution_matched_random,3,1,c5299176d890
q3_radius1,q3g3_s7_00045,q3g3_s7_00121,stratum_null_q3g3_s7_00121,3,1,d7be067fad50
q3_radius1,q3g3_s7_00045,q3g3_s7_00006,stratum_null_q3g3_s7_00006,3,1,4067c700e8e8
q3_radius1,q3g3_s7_00045,q3g3_s7_00094,stratum_null_q3g3_s7_00094,3,1,138e29a96f98
q3_radius1,q3g3_s7_00045,q3g3_s7_00103,stratum_null_q3g3_s7_00103,3,1,a125c7bdb8f7
q3_radius1,q3g3_s7_00048,q3g3_s7_00048_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00048,q3g3_s7_00048_left_neighbor_removed,left_neighbor_removed,3,1,a67071d879ba
q3_radius1,q3g3_s7_00048,q3g3_s7_00048_right_neighbor_removed,right_neighbor_removed,3,1,fcbfef4a4a5c
q3_radius1,q3g3_s7_00048,q3g3_s7_00048_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,625c7f9a77e4
q3_radius1,q3g3_s7_00048,q3g3_s7_00048_symbol_phase_only,symbol_phase_only,3,1,6cfe45459e29
q3_radius1,q3g3_s7_00048,q3g3_s7_00048_output_histogram_random,output_distribution_matched_random,3,1,e3d6e6c66d37
q3_radius1,q3g3_s7_00048,q3g3_s7_00104,stratum_null_q3g3_s7_00104,3,1,98cc51a5739b
q3_radius1,q3g3_s7_00048,q3g3_s7_00086,stratum_null_q3g3_s7_00086,3,1,5e561cc19126
q3_radius1,q3g3_s7_00048,q3g3_s7_00092,stratum_null_q3g3_s7_00092,3,1,57f0ee184676
q3_radius1,q3g3_s7_00048,q3g3_s7_00112,stratum_null_q3g3_s7_00112,3,1,dfd85b2dbf99
q3_radius1,q3g3_s7_00049,q3g3_s7_00049_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00049,q3g3_s7_00049_left_neighbor_removed,left_neighbor_removed,3,1,43cad88e489d
q3_radius1,q3g3_s7_00049,q3g3_s7_00049_right_neighbor_removed,right_neighbor_removed,3,1,e0272d68fc34
q3_radius1,q3g3_s7_00049,q3g3_s7_00049_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,4117d30e4011
q3_radius1,q3g3_s7_00049,q3g3_s7_00049_symbol_phase_only,symbol_phase_only,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00049,q3g3_s7_00049_output_histogram_random,output_distribution_matched_random,3,1,1c2287842aab
q3_radius1,q3g3_s7_00049,q3g3_s7_00101,stratum_null_q3g3_s7_00101,3,1,1e644b63e784
q3_radius1,q3g3_s7_00049,q3g3_s7_00016,stratum_null_q3g3_s7_00016,3,1,611daa0f10ae
q3_radius1,q3g3_s7_00049,q3g3_s7_00025,stratum_null_q3g3_s7_00025,3,1,c14807e78011
q3_radius1,q3g3_s7_00049,q3g3_s7_00038,stratum_null_q3g3_s7_00038,3,1,a4597f037fa7
q3_radius1,q3g3_s7_00052,q3g3_s7_00052_center_only_projection,center_only_projection,3,1,88d725d26087
q3_radius1,q3g3_s7_00052,q3g3_s7_00052_left_neighbor_removed,left_neighbor_removed,3,1,36d37ebd0f26
q3_radius1,q3g3_s7_00052,q3g3_s7_00052_right_neighbor_removed,right_neighbor_removed,3,1,a420aa5f7c70
q3_radius1,q3g3_s7_00052,q3g3_s7_00052_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,ba4a1e2f7699
q3_radius1,q3g3_s7_00052,q3g3_s7_00052_symbol_phase_only,symbol_phase_only,3,1,d84ff876a21b
q3_radius1,q3g3_s7_00052,q3g3_s7_00052_output_histogram_random,output_distribution_matched_random,3,1,5c732ac10887
q3_radius1,q3g3_s7_00052,q3g3_s7_00070,stratum_null_q3g3_s7_00070,3,1,446cc86a9997
q3_radius1,q3g3_s7_00052,q3g3_s7_00078,stratum_null_q3g3_s7_00078,3,1,1c64838927d6
q3_radius1,q3g3_s7_00052,q3g3_s7_00028,stratum_null_q3g3_s7_00028,3,1,13574101b836
q3_radius1,q3g3_s7_00052,q3g3_s7_00106,stratum_null_q3g3_s7_00106,3,1,fdf7f9b5e63a
q3_radius1,q3g3_s7_00054,q3g3_s7_00054_center_only_projection,center_only_projection,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00054,q3g3_s7_00054_left_neighbor_removed,left_neighbor_removed,3,1,4c5ecf15f5f8
q3_radius1,q3g3_s7_00054,q3g3_s7_00054_right_neighbor_removed,right_neighbor_removed,3,1,e11081373f8d
q3_radius1,q3g3_s7_00054,q3g3_s7_00054_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,f8c8c6dac9f7
q3_radius1,q3g3_s7_00054,q3g3_s7_00054_symbol_phase_only,symbol_phase_only,3,1,0642dfcb2b9f
q3_radius1,q3g3_s7_00054,q3g3_s7_00054_output_histogram_random,output_distribution_matched_random,3,1,c14551af297c
q3_radius1,q3g3_s7_00054,q3g3_s7_00036,stratum_null_q3g3_s7_00036,3,1,a48df5e860dc
q3_radius1,q3g3_s7_00054,q3g3_s7_00047,stratum_null_q3g3_s7_00047,3,1,e76c63091fa1
q3_radius1,q3g3_s7_00054,q3g3_s7_00115,stratum_null_q3g3_s7_00115,3,1,9492f8981a91
q3_radius1,q3g3_s7_00054,q3g3_s7_00050,stratum_null_q3g3_s7_00050,3,1,65a3541d4b16
q3_radius1,q3g3_s7_00056,q3g3_s7_00056_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s7_00056,q3g3_s7_00056_left_neighbor_removed,left_neighbor_removed,3,1,b4e3094c9867
q3_radius1,q3g3_s7_00056,q3g3_s7_00056_right_neighbor_removed,right_neighbor_removed,3,1,090d7ae01820
q3_radius1,q3g3_s7_00056,q3g3_s7_00056_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,ff581f1ed4cc
q3_radius1,q3g3_s7_00056,q3g3_s7_00056_symbol_phase_only,symbol_phase_only,3,1,9bca750a1901
q3_radius1,q3g3_s7_00056,q3g3_s7_00056_output_histogram_random,output_distribution_matched_random,3,1,79f91f9c6643
q3_radius1,q3g3_s7_00056,q3g3_s7_00069,stratum_null_q3g3_s7_00069,3,1,6da169dfd10a
q3_radius1,q3g3_s7_00056,q3g3_s7_00093,stratum_null_q3g3_s7_00093,3,1,35d742b1e693
q3_radius1,q3g3_s7_00056,q3g3_s7_00044,stratum_null_q3g3_s7_00044,3,1,5bc4fcafa759
q3_radius1,q3g3_s7_00056,q3g3_s7_00072,stratum_null_q3g3_s7_00072,3,1,5206c2e9f250
q3_radius1,q3g3_s7_00059,q3g3_s7_00059_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00059,q3g3_s7_00059_left_neighbor_removed,left_neighbor_removed,3,1,e4eaf9bc942a
q3_radius1,q3g3_s7_00059,q3g3_s7_00059_right_neighbor_removed,right_neighbor_removed,3,1,9f8a118d16aa
q3_radius1,q3g3_s7_00059,q3g3_s7_00059_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,f0e5c030803b
q3_radius1,q3g3_s7_00059,q3g3_s7_00059_symbol_phase_only,symbol_phase_only,3,1,7817dd55de54
q3_radius1,q3g3_s7_00059,q3g3_s7_00059_output_histogram_random,output_distribution_matched_random,3,1,d70e43ab645e
q3_radius1,q3g3_s7_00059,q3g3_s7_00100,stratum_null_q3g3_s7_00100,3,1,0af7ca96725f
q3_radius1,q3g3_s7_00059,q3g3_s7_00120,stratum_null_q3g3_s7_00120,3,1,e801356edd6e
q3_radius1,q3g3_s7_00059,q3g3_s7_00091,stratum_null_q3g3_s7_00091,3,1,f398fb77e01e
q3_radius1,q3g3_s7_00059,q3g3_s7_00085,stratum_null_q3g3_s7_00085,3,1,0647ba5d9ef0
q3_radius1,q3g3_s7_00060,q3g3_s7_00060_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00060,q3g3_s7_00060_left_neighbor_removed,left_neighbor_removed,3,1,8e0109043a8e
q3_radius1,q3g3_s7_00060,q3g3_s7_00060_right_neighbor_removed,right_neighbor_removed,3,1,3fe83b0823a9
q3_radius1,q3g3_s7_00060,q3g3_s7_00060_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,83b4eab50dd0
q3_radius1,q3g3_s7_00060,q3g3_s7_00060_symbol_phase_only,symbol_phase_only,3,1,36573a217d23
q3_radius1,q3g3_s7_00060,q3g3_s7_00060_output_histogram_random,output_distribution_matched_random,3,1,a2d475fd5a5b
q3_radius1,q3g3_s7_00060,q3r1_s7_0002,stratum_null_q3r1_s7_0002,3,1,25f9ecd37ab4
q3_radius1,q3g3_s7_00060,q3g3_s7_00105,stratum_null_q3g3_s7_00105,3,1,67d402da4374
q3_radius1,q3g3_s7_00060,q3g3_s7_00040,stratum_null_q3g3_s7_00040,3,1,8763458136f5
q3_radius1,q3g3_s7_00060,q3g3_s7_00023,stratum_null_q3g3_s7_00023,3,1,b4d3e1363d6f
q3_radius1,q3g3_s7_00061,q3g3_s7_00061_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00061,q3g3_s7_00061_left_neighbor_removed,left_neighbor_removed,3,1,3d3f490bdd82
q3_radius1,q3g3_s7_00061,q3g3_s7_00061_right_neighbor_removed,right_neighbor_removed,3,1,0dbb4a03cf4d
q3_radius1,q3g3_s7_00061,q3g3_s7_00061_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,096e6d2b3875
q3_radius1,q3g3_s7_00061,q3g3_s7_00061_symbol_phase_only,symbol_phase_only,3,1,be9de6650356
q3_radius1,q3g3_s7_00061,q3g3_s7_00061_output_histogram_random,output_distribution_matched_random,3,1,258154324c80
q3_radius1,q3g3_s7_00061,q3g3_s7_00046,stratum_null_q3g3_s7_00046,3,1,e58764a6c59f
q3_radius1,q3g3_s7_00061,q3g3_s7_00001,stratum_null_q3g3_s7_00001,3,1,fe359ed65f5f
q3_radius1,q3g3_s7_00061,q3g3_s7_00010,stratum_null_q3g3_s7_00010,3,1,31c3f88f7482
q3_radius1,q3g3_s7_00061,q3g3_s7_00099,stratum_null_q3g3_s7_00099,3,1,e2ed70a78ec8
q3_radius1,q3g3_s7_00062,q3g3_s7_00062_center_only_projection,center_only_projection,3,1,88d725d26087
q3_radius1,q3g3_s7_00062,q3g3_s7_00062_left_neighbor_removed,left_neighbor_removed,3,1,bd1bebad5f17
q3_radius1,q3g3_s7_00062,q3g3_s7_00062_right_neighbor_removed,right_neighbor_removed,3,1,920bc1c220e8
q3_radius1,q3g3_s7_00062,q3g3_s7_00062_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,ed64924993ac
q3_radius1,q3g3_s7_00062,q3g3_s7_00062_symbol_phase_only,symbol_phase_only,3,1,f18629890708
q3_radius1,q3g3_s7_00062,q3g3_s7_00062_output_histogram_random,output_distribution_matched_random,3,1,4d5316d11d18
q3_radius1,q3g3_s7_00062,q3g3_s7_00057,stratum_null_q3g3_s7_00057,3,1,e7755a0d9e18
q3_radius1,q3g3_s7_00062,q3g3_s7_00033,stratum_null_q3g3_s7_00033,3,1,9146a9e0bfb0
q3_radius1,q3g3_s7_00062,q3g3_s7_00090,stratum_null_q3g3_s7_00090,3,1,784757b3ad6a
q3_radius1,q3g3_s7_00062,q3g3_s7_00041,stratum_null_q3g3_s7_00041,3,1,07cc1c89901f
q3_radius1,q3g3_s7_00064,q3g3_s7_00064_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00064,q3g3_s7_00064_left_neighbor_removed,left_neighbor_removed,3,1,772b6cd85d5a
q3_radius1,q3g3_s7_00064,q3g3_s7_00064_right_neighbor_removed,right_neighbor_removed,3,1,e99ff44dd02e
q3_radius1,q3g3_s7_00064,q3g3_s7_00064_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,b3354fb52b09
q3_radius1,q3g3_s7_00064,q3g3_s7_00064_symbol_phase_only,symbol_phase_only,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00064,q3g3_s7_00064_output_histogram_random,output_distribution_matched_random,3,1,6b945864b641
q3_radius1,q3g3_s7_00064,q3g3_s7_00015,stratum_null_q3g3_s7_00015,3,1,e03d5e723bc9
q3_radius1,q3g3_s7_00064,q3g3_s7_00089,stratum_null_q3g3_s7_00089,3,1,3010b1de7fc1
q3_radius1,q3g3_s7_00064,q3g3_s7_00017,stratum_null_q3g3_s7_00017,3,1,4b18e0691608
q3_radius1,q3g3_s7_00064,q3g3_s7_00008,stratum_null_q3g3_s7_00008,3,1,2b904f660525
q3_radius1,q3g3_s7_00065,q3g3_s7_00065_center_only_projection,center_only_projection,3,1,6cfe45459e29
q3_radius1,q3g3_s7_00065,q3g3_s7_00065_left_neighbor_removed,left_neighbor_removed,3,1,5bdf4c1d4429
q3_radius1,q3g3_s7_00065,q3g3_s7_00065_right_neighbor_removed,right_neighbor_removed,3,1,5b9996207a29
q3_radius1,q3g3_s7_00065,q3g3_s7_00065_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,65921b0ef12b
q3_radius1,q3g3_s7_00065,q3g3_s7_00065_symbol_phase_only,symbol_phase_only,3,1,6cfe45459e29
q3_radius1,q3g3_s7_00065,q3g3_s7_00065_output_histogram_random,output_distribution_matched_random,3,1,ff8d8e581a07
q3_radius1,q3g3_s7_00065,q3g3_s7_00027,stratum_null_q3g3_s7_00027,3,1,fb98f8f8453f
q3_radius1,q3g3_s7_00065,q3g3_s7_00068,stratum_null_q3g3_s7_00068,3,1,c67e79df17ac
q3_radius1,q3g3_s7_00065,q3g3_s7_00034,stratum_null_q3g3_s7_00034,3,1,a0bdf544c7ef
q3_radius1,q3g3_s7_00065,q3g3_s7_00011,stratum_null_q3g3_s7_00011,3,1,4f9c35c98f81
q3_radius1,q3g3_s7_00066,q3g3_s7_00066_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00066,q3g3_s7_00066_left_neighbor_removed,left_neighbor_removed,3,1,fe34cdc8cd4e
q3_radius1,q3g3_s7_00066,q3g3_s7_00066_right_neighbor_removed,right_neighbor_removed,3,1,a1cb44dcb369
q3_radius1,q3g3_s7_00066,q3g3_s7_00066_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,efe9d043bd64
q3_radius1,q3g3_s7_00066,q3g3_s7_00066_symbol_phase_only,symbol_phase_only,3,1,5f0ac8838b69
q3_radius1,q3g3_s7_00066,q3g3_s7_00066_output_histogram_random,output_distribution_matched_random,3,1,11275ebab365
q3_radius1,q3g3_s7_00066,q3g3_s7_00119,stratum_null_q3g3_s7_00119,3,1,0c0e71db751e
q3_radius1,q3g3_s7_00066,q3g3_s7_00099,stratum_null_q3g3_s7_00099,3,1,e2ed70a78ec8
q3_radius1,q3g3_s7_00066,q3g3_s7_00032,stratum_null_q3g3_s7_00032,3,1,a0d3a8705a7b
q3_radius1,q3g3_s7_00066,q3g3_s7_00026,stratum_null_q3g3_s7_00026,3,1,847baca460dd
q3_radius1,q3g3_s7_00067,q3g3_s7_00067_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s7_00067,q3g3_s7_00067_left_neighbor_removed,left_neighbor_removed,3,1,062909c7d6d6
q3_radius1,q3g3_s7_00067,q3g3_s7_00067_right_neighbor_removed,right_neighbor_removed,3,1,6fee51108869
q3_radius1,q3g3_s7_00067,q3g3_s7_00067_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,7d241e00b2b0
q3_radius1,q3g3_s7_00067,q3g3_s7_00067_symbol_phase_only,symbol_phase_only,3,1,b439e9c97c1b
q3_radius1,q3g3_s7_00067,q3g3_s7_00067_output_histogram_random,output_distribution_matched_random,3,1,847f60bdcd97
q3_radius1,q3g3_s7_00067,q3g3_s7_00095,stratum_null_q3g3_s7_00095,3,1,5c1fb616f6b4
q3_radius1,q3g3_s7_00067,q3g3_s7_00084,stratum_null_q3g3_s7_00084,3,1,24aecd45174a
q3_radius1,q3g3_s7_00067,q3g3_s7_00082,stratum_null_q3g3_s7_00082,3,1,a7f486addb34
q3_radius1,q3g3_s7_00067,q3g3_s7_00077,stratum_null_q3g3_s7_00077,3,1,cecfb6b9badc
q3_radius1,q3g3_s7_00068,q3g3_s7_00068_center_only_projection,center_only_projection,3,1,50db8db3d7d4
