condition,alpha,T,metric,mean,ci_low,ci_high,ci_width
time_shuffled,0.5,2400,seed_component_distance_balance,0.44374330207618073,0.44131353670774465,0.4456131328240456,0.00429959611630093
time_shuffled,0.525,900,p_viable_T,0.9989103703703702,0.9988781296296295,0.9989544814814815,7.635185185195237e-05
time_shuffled,0.525,900,seed_effective_rank,1.9271270671485758,1.9227125948529196,1.932191692705147,0.009479097852227447
time_shuffled,0.525,900,seed_distance,1.3808229714270965,1.373755617400592,1.387450386222543,0.013694768821950865
time_shuffled,0.525,900,seed_component_rank_balance,0.45299323984567064,0.45181550786119623,0.4540380363156216,0.0022225284544253876
time_shuffled,0.525,900,seed_component_distance_balance,0.40961041577708257,0.40723056125994994,0.4117572242903646,0.004526663030414657
time_shuffled,0.525,1500,p_viable_T,0.9988985185185184,0.9988512870370371,0.9989367037037038,8.541666666672665e-05
time_shuffled,0.525,1500,seed_effective_rank,2.405222975473038,2.397591808154099,2.41251810818522,0.014926300031120832
time_shuffled,0.525,1500,seed_distance,1.2801165495550357,1.2730430924750993,1.2874853116171028,0.014442219142003498
time_shuffled,0.525,1500,seed_component_rank_balance,0.42579280105395095,0.4246259473517566,0.4267966258558503,0.0021706785040936927
time_shuffled,0.525,1500,seed_component_distance_balance,0.43476648897105497,0.4327313696200243,0.4370422981940445,0.004310928574020212
time_shuffled,0.525,2400,p_viable_T,0.998891851851852,0.9988509166666667,0.9989374444444444,8.652777777773402e-05
time_shuffled,0.525,2400,seed_effective_rank,3.1000272317629842,3.0889531940401853,3.1114238004131383,0.02247060637295295
time_shuffled,0.525,2400,seed_distance,1.2241734783100207,1.2197080457243865,1.2290967178225798,0.009388672098193274
time_shuffled,0.525,2400,seed_component_rank_balance,0.42794674286072054,0.42684284162890185,0.42907128077022966,0.0022284391413278093
time_shuffled,0.525,2400,seed_component_distance_balance,0.4451762209330495,0.44363664340021625,0.44671682714684763,0.003080183746631382
